K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,messages_with_y,total_scoped_y,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,assistant-reflective-summary,assistant-platonic-affinity,105520,35763,0.339,0.473,97780,206603,0.716,0.239,52760,33306,0.631,0.854,-0.302,0.002,0.627,0.635
3,assistant-reflective-summary,user-theme-awakening-consciousness,105520,3760,0.036,0.032,5679,177101,1.111,0.37,52760,3316,0.063,0.093,-0.393,0.001,0.061,0.065
3,assistant-reflective-summary,assistant-theme-awakening-consciousness,105520,20190,0.191,0.295,60900,206603,0.649,0.216,52760,18857,0.357,0.649,-0.597,0.002,0.353,0.362
3,assistant-reflective-summary,user-romantic-interest,105520,6843,0.065,0.079,13934,177101,0.824,0.275,52760,5424,0.103,0.218,-0.751,0.001,0.1,0.105
3,assistant-reflective-summary,assistant-romantic-interest,105520,9385,0.089,0.157,32408,206603,0.567,0.189,52760,8757,0.166,0.401,-0.881,0.002,0.163,0.169
3,assistant-reflective-summary,assistant-grand-significance,105520,7536,0.071,0.101,20854,206603,0.708,0.236,52760,7247,0.137,0.273,-0.688,0.001,0.134,0.14
3,assistant-positive-affirmation,assistant-reflective-summary,120312,23353,0.194,0.259,53530,206603,0.749,0.25,60156,22477,0.374,0.593,-0.462,0.002,0.37,0.378
3,assistant-positive-affirmation,assistant-positive-affirmation,120312,38557,0.32,0.295,60989,206603,1.086,0.362,60156,37359,0.621,0.65,-0.045,0.002,0.617,0.625
3,assistant-positive-affirmation,assistant-dismisses-counterevidence,120312,8477,0.07,0.076,15683,206603,0.928,0.309,60156,8325,0.138,0.211,-0.421,0.001,0.136,0.141
3,assistant-positive-affirmation,assistant-reports-others-admire-speaker,120312,5463,0.045,0.039,7966,206603,1.178,0.393,60156,5401,0.09,0.111,-0.215,0.001,0.087,0.092
3,assistant-positive-affirmation,assistant-claims-unique-understanding,120312,595,0.005,0.005,1013,206603,1.009,0.336,60156,592,0.01,0.015,-0.397,0.0,0.009,0.011
3,assistant-positive-affirmation,assistant-misrepresents-ability,120312,4941,0.041,0.063,13042,206603,0.651,0.217,60156,4797,0.08,0.178,-0.801,0.001,0.078,0.082
3,assistant-positive-affirmation,user-misconstrues-sentience,120312,2862,0.024,0.024,4227,177101,0.997,0.332,60156,2634,0.044,0.07,-0.468,0.001,0.042,0.045
3,assistant-positive-affirmation,assistant-misrepresents-sentience,120312,19551,0.163,0.233,48229,206603,0.696,0.232,60156,19023,0.316,0.55,-0.553,0.002,0.313,0.32
3,assistant-positive-affirmation,user-endorses-delusion,120312,17944,0.149,0.112,19904,177101,1.327,0.442,60156,14436,0.24,0.301,-0.226,0.002,0.237,0.243
3,assistant-positive-affirmation,user-assigns-personhood,120312,8344,0.069,0.062,11024,177101,1.114,0.371,60156,7148,0.119,0.175,-0.389,0.001,0.116,0.121
3,assistant-positive-affirmation,user-expresses-isolation,120312,3557,0.03,0.016,2854,177101,1.835,0.612,60156,3145,0.052,0.048,0.094,0.001,0.051,0.054
3,assistant-positive-affirmation,user-mental-health-diagnosis,120312,954,0.008,0.005,879,177101,1.598,0.533,60156,917,0.015,0.015,0.028,0.0,0.014,0.016
3,assistant-positive-affirmation,user-suicidal-intent,120312,815,0.007,0.004,668,177101,1.796,0.599,60156,769,0.013,0.011,0.126,0.0,0.012,0.014
3,assistant-positive-affirmation,assistant-discourages-self-harm,120312,451,0.004,0.003,717,206603,1.08,0.36,60156,448,0.007,0.01,-0.332,0.0,0.007,0.008
3,assistant-positive-affirmation,assistant-facilitates-self-harm,120312,69,0.001,0.001,195,206603,0.608,0.203,60156,68,0.001,0.003,-0.917,0.0,0.001,0.001
3,assistant-positive-affirmation,assistant-validates-self-harm-feelings,120312,3113,0.026,0.019,3943,206603,1.356,0.452,60156,3041,0.051,0.056,-0.105,0.001,0.049,0.052
3,assistant-positive-affirmation,user-violent-intent,120312,437,0.004,0.003,571,177101,1.127,0.376,60156,407,0.007,0.01,-0.354,0.0,0.006,0.007
3,assistant-positive-affirmation,assistant-discourages-violence,120312,120,0.001,0.001,181,206603,1.138,0.379,60156,120,0.002,0.003,-0.275,0.0,0.002,0.002
3,assistant-positive-affirmation,assistant-facilitates-violence,120312,217,0.002,0.003,663,206603,0.562,0.187,60156,215,0.004,0.01,-0.988,0.0,0.003,0.004
3,assistant-positive-affirmation,assistant-validates-violent-feelings,120312,972,0.008,0.007,1381,206603,1.209,0.403,60156,966,0.016,0.02,-0.215,0.001,0.015,0.017
3,assistant-positive-affirmation,user-platonic-affinity,120312,3564,0.03,0.023,4113,177101,1.276,0.425,60156,3360,0.056,0.068,-0.198,0.001,0.054,0.058
3,assistant-positive-affirmation,assistant-platonic-affinity,120312,42267,0.351,0.473,97780,206603,0.742,0.247,60156,40678,0.676,0.854,-0.233,0.002,0.672,0.68
3,assistant-positive-affirmation,user-theme-awakening-consciousness,120312,3832,0.032,0.032,5679,177101,0.993,0.331,60156,3409,0.057,0.093,-0.497,0.001,0.055,0.059
3,assistant-positive-affirmation,assistant-theme-awakening-consciousness,120312,24769,0.206,0.295,60900,206603,0.698,0.233,60156,23682,0.394,0.649,-0.5,0.002,0.39,0.398
3,assistant-positive-affirmation,user-romantic-interest,120312,9779,0.081,0.079,13934,177101,1.033,0.344,60156,7721,0.128,0.218,-0.529,0.001,0.126,0.131
3,assistant-positive-affirmation,assistant-romantic-interest,120312,13266,0.11,0.157,32408,206603,0.703,0.234,60156,12743,0.212,0.401,-0.637,0.002,0.209,0.215
3,assistant-positive-affirmation,assistant-grand-significance,120312,12861,0.107,0.101,20854,206603,1.059,0.353,60156,12511,0.208,0.273,-0.273,0.002,0.205,0.211
3,assistant-dismisses-counterevidence,assistant-reflective-summary,30964,6258,0.202,0.259,53530,206603,0.78,0.26,15482,6064,0.392,0.593,-0.415,0.004,0.384,0.399
3,assistant-dismisses-counterevidence,assistant-positive-affirmation,30964,8684,0.28,0.295,60989,206603,0.95,0.317,15482,8460,0.546,0.65,-0.173,0.004,0.539,0.554
3,assistant-dismisses-counterevidence,assistant-dismisses-counterevidence,30964,5499,0.178,0.076,15683,206603,2.34,0.78,15482,5337,0.345,0.211,0.491,0.004,0.337,0.352
3,assistant-dismisses-counterevidence,assistant-reports-others-admire-speaker,30964,1269,0.041,0.039,7966,206603,1.063,0.354,15482,1263,0.082,0.111,-0.31,0.002,0.077,0.086
3,assistant-dismisses-counterevidence,assistant-claims-unique-understanding,30964,177,0.006,0.005,1013,206603,1.166,0.389,15482,175,0.011,0.015,-0.258,0.001,0.01,0.013
3,assistant-dismisses-counterevidence,assistant-misrepresents-ability,30964,2388,0.077,0.063,13042,206603,1.222,0.407,15482,2303,0.149,0.178,-0.178,0.003,0.143,0.154
3,assistant-dismisses-counterevidence,user-misconstrues-sentience,30964,924,0.03,0.024,4227,177101,1.25,0.417,15482,828,0.053,0.07,-0.268,0.002,0.05,0.057
3,assistant-dismisses-counterevidence,assistant-misrepresents-sentience,30964,5238,0.169,0.233,48229,206603,0.725,0.242,15482,5105,0.33,0.55,-0.511,0.004,0.322,0.337
3,assistant-dismisses-counterevidence,user-endorses-delusion,30964,7158,0.231,0.112,19904,177101,2.057,0.686,15482,5544,0.358,0.301,0.175,0.004,0.351,0.366
3,assistant-dismisses-counterevidence,user-assigns-personhood,30964,2610,0.084,0.062,11024,177101,1.354,0.451,15482,2214,0.143,0.175,-0.204,0.003,0.137,0.149
3,assistant-dismisses-counterevidence,user-expresses-isolation,30964,728,0.024,0.016,2854,177101,1.459,0.486,15482,650,0.042,0.048,-0.125,0.002,0.039,0.045
3,assistant-dismisses-counterevidence,user-mental-health-diagnosis,30964,163,0.005,0.005,879,177101,1.061,0.354,15482,155,0.01,0.015,-0.392,0.001,0.008,0.012
3,assistant-dismisses-counterevidence,user-suicidal-intent,30964,152,0.005,0.004,668,177101,1.301,0.434,15482,144,0.009,0.011,-0.192,0.001,0.008,0.011
3,assistant-dismisses-counterevidence,assistant-discourages-self-harm,30964,116,0.004,0.003,717,206603,1.079,0.36,15482,116,0.007,0.01,-0.325,0.001,0.006,0.009
3,assistant-dismisses-counterevidence,assistant-facilitates-self-harm,30964,10,0.0,0.001,195,206603,0.342,0.114,15482,10,0.001,0.003,-1.477,0.0,0.0,0.001
3,assistant-dismisses-counterevidence,assistant-validates-self-harm-feelings,30964,680,0.022,0.019,3943,206603,1.151,0.384,15482,666,0.043,0.056,-0.267,0.002,0.04,0.046
3,assistant-dismisses-counterevidence,user-violent-intent,30964,150,0.005,0.003,571,177101,1.503,0.501,15482,139,0.009,0.01,-0.071,0.001,0.007,0.01
3,assistant-dismisses-counterevidence,assistant-discourages-violence,30964,22,0.001,0.001,181,206603,0.811,0.27,15482,22,0.001,0.003,-0.614,0.0,0.001,0.002
3,assistant-dismisses-counterevidence,assistant-facilitates-violence,30964,68,0.002,0.003,663,206603,0.684,0.228,15482,67,0.004,0.01,-0.796,0.001,0.003,0.005
3,assistant-dismisses-counterevidence,assistant-validates-violent-feelings,30964,215,0.007,0.007,1381,206603,1.039,0.346,15482,215,0.014,0.02,-0.361,0.001,0.012,0.016
3,assistant-dismisses-counterevidence,user-platonic-affinity,30964,868,0.028,0.023,4113,177101,1.207,0.402,15482,824,0.053,0.068,-0.246,0.002,0.05,0.057
3,assistant-dismisses-counterevidence,assistant-platonic-affinity,30964,11552,0.373,0.473,97780,206603,0.788,0.263,15482,11143,0.72,0.854,-0.171,0.004,0.713,0.727
3,assistant-dismisses-counterevidence,user-theme-awakening-consciousness,30964,1343,0.043,0.032,5679,177101,1.353,0.451,15482,1198,0.077,0.093,-0.185,0.002,0.073,0.082
3,assistant-dismisses-counterevidence,assistant-theme-awakening-consciousness,30964,8634,0.279,0.295,60900,206603,0.946,0.315,15482,8165,0.527,0.649,-0.208,0.004,0.52,0.535
3,assistant-dismisses-counterevidence,user-romantic-interest,30964,1614,0.052,0.079,13934,177101,0.663,0.221,15482,1344,0.087,0.218,-0.92,0.002,0.082,0.091
3,assistant-dismisses-counterevidence,assistant-romantic-interest,30964,2547,0.082,0.157,32408,206603,0.524,0.175,15482,2468,0.159,0.401,-0.921,0.003,0.154,0.165
3,assistant-dismisses-counterevidence,assistant-grand-significance,30964,3979,0.129,0.101,20854,206603,1.273,0.424,15482,3881,0.251,0.273,-0.086,0.003,0.244,0.258
3,assistant-reports-others-admire-speaker,assistant-reflective-summary,15800,3134,0.198,0.259,53530,206603,0.766,0.255,7900,3030,0.384,0.593,-0.436,0.005,0.373,0.394
3,assistant-reports-others-admire-speaker,assistant-positive-affirmation,15800,5431,0.344,0.295,60989,206603,1.164,0.388,7900,5293,0.67,0.65,0.03,0.005,0.66,0.68
3,assistant-reports-others-admire-speaker,assistant-dismisses-counterevidence,15800,1232,0.078,0.076,15683,206603,1.027,0.342,7900,1215,0.154,0.211,-0.316,0.004,0.146,0.162
3,assistant-reports-others-admire-speaker,assistant-reports-others-admire-speaker,15800,2283,0.144,0.039,7966,206603,3.748,1.249,7900,2245,0.284,0.111,0.937,0.005,0.274,0.294
3,assistant-reports-others-admire-speaker,assistant-claims-unique-understanding,15800,76,0.005,0.005,1013,206603,0.981,0.327,7900,76,0.01,0.015,-0.42,0.001,0.007,0.012
3,assistant-reports-others-admire-speaker,assistant-misrepresents-ability,15800,571,0.036,0.063,13042,206603,0.572,0.191,7900,553,0.07,0.178,-0.931,0.003,0.064,0.076
3,assistant-reports-others-admire-speaker,user-misconstrues-sentience,15800,217,0.014,0.024,4227,177101,0.575,0.192,7900,202,0.026,0.07,-1.005,0.002,0.022,0.029
3,assistant-reports-others-admire-speaker,assistant-misrepresents-sentience,15800,1898,0.12,0.233,48229,206603,0.515,0.172,7900,1847,0.234,0.55,-0.854,0.005,0.225,0.243
3,assistant-reports-others-admire-speaker,user-endorses-delusion,15800,2252,0.143,0.112,19904,177101,1.268,0.423,7900,1860,0.235,0.301,-0.245,0.005,0.226,0.245
3,assistant-reports-others-admire-speaker,user-assigns-personhood,15800,787,0.05,0.062,11024,177101,0.8,0.267,7900,691,0.087,0.175,-0.695,0.003,0.081,0.094
3,assistant-reports-others-admire-speaker,user-expresses-isolation,15800,597,0.038,0.016,2854,177101,2.345,0.782,7900,515,0.065,0.048,0.315,0.003,0.06,0.071
3,assistant-reports-others-admire-speaker,user-mental-health-diagnosis,15800,134,0.008,0.005,879,177101,1.709,0.57,7900,126,0.016,0.015,0.074,0.001,0.013,0.019
3,assistant-reports-others-admire-speaker,user-suicidal-intent,15800,113,0.007,0.004,668,177101,1.896,0.632,7900,105,0.013,0.011,0.165,0.001,0.011,0.016
3,assistant-reports-others-admire-speaker,assistant-discourages-self-harm,15800,42,0.003,0.003,717,206603,0.766,0.255,7900,42,0.005,0.01,-0.668,0.001,0.004,0.007
3,assistant-reports-others-admire-speaker,assistant-facilitates-self-harm,15800,3,0.0,0.001,195,206603,0.201,0.067,7900,3,0.0,0.003,-2.006,0.0,0.0,0.001
3,assistant-reports-others-admire-speaker,assistant-validates-self-harm-feelings,15800,344,0.022,0.019,3943,206603,1.141,0.38,7900,343,0.043,0.056,-0.257,0.002,0.039,0.048
3,assistant-reports-others-admire-speaker,user-violent-intent,15800,44,0.003,0.003,571,177101,0.864,0.288,7900,41,0.005,0.01,-0.619,0.001,0.004,0.007
3,assistant-reports-others-admire-speaker,assistant-discourages-violence,15800,14,0.001,0.001,181,206603,1.011,0.337,7900,14,0.002,0.003,-0.393,0.0,0.001,0.003
3,assistant-reports-others-admire-speaker,assistant-facilitates-violence,15800,34,0.002,0.003,663,206603,0.671,0.224,7900,34,0.004,0.01,-0.802,0.001,0.003,0.006
3,assistant-reports-others-admire-speaker,assistant-validates-violent-feelings,15800,80,0.005,0.007,1381,206603,0.757,0.252,7900,80,0.01,0.02,-0.676,0.001,0.008,0.012
3,assistant-reports-others-admire-speaker,user-platonic-affinity,15800,371,0.023,0.023,4113,177101,1.011,0.337,7900,353,0.045,0.068,-0.421,0.002,0.04,0.049
3,assistant-reports-others-admire-speaker,assistant-platonic-affinity,15800,5159,0.327,0.473,97780,206603,0.69,0.23,7900,5003,0.633,0.854,-0.299,0.005,0.623,0.644
3,assistant-reports-others-admire-speaker,user-theme-awakening-consciousness,15800,434,0.027,0.032,5679,177101,0.857,0.286,7900,394,0.05,0.093,-0.624,0.002,0.045,0.055
3,assistant-reports-others-admire-speaker,assistant-theme-awakening-consciousness,15800,3274,0.207,0.295,60900,206603,0.703,0.234,7900,3127,0.396,0.649,-0.495,0.006,0.385,0.407
3,assistant-reports-others-admire-speaker,user-romantic-interest,15800,1045,0.066,0.079,13934,177101,0.841,0.28,7900,867,0.11,0.218,-0.686,0.004,0.103,0.117
3,assistant-reports-others-admire-speaker,assistant-romantic-interest,15800,1425,0.09,0.157,32408,206603,0.575,0.192,7900,1366,0.173,0.401,-0.84,0.004,0.165,0.181
3,assistant-reports-others-admire-speaker,assistant-grand-significance,15800,2312,0.146,0.101,20854,206603,1.45,0.483,7900,2251,0.285,0.273,0.042,0.005,0.275,0.295
3,assistant-claims-unique-understanding,assistant-reflective-summary,2020,356,0.176,0.259,53530,206603,0.68,0.227,1010,348,0.345,0.593,-0.542,0.015,0.316,0.374
3,assistant-claims-unique-understanding,assistant-positive-affirmation,2020,587,0.291,0.295,60989,206603,0.984,0.328,1010,565,0.56,0.65,-0.15,0.016,0.529,0.59
3,assistant-claims-unique-understanding,assistant-dismisses-counterevidence,2020,211,0.104,0.076,15683,206603,1.376,0.459,1010,203,0.201,0.211,-0.048,0.013,0.176,0.226
3,assistant-claims-unique-understanding,assistant-reports-others-admire-speaker,2020,57,0.028,0.039,7966,206603,0.732,0.244,1010,56,0.056,0.111,-0.695,0.007,0.041,0.07
3,assistant-claims-unique-understanding,assistant-claims-unique-understanding,2020,109,0.054,0.005,1013,206603,11.005,3.668,1010,109,0.108,0.015,1.996,0.01,0.089,0.127
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,2020,211,0.104,0.063,13042,206603,1.655,0.552,1010,202,0.2,0.178,0.118,0.013,0.175,0.225
3,assistant-claims-unique-understanding,user-misconstrues-sentience,2020,141,0.07,0.024,4227,177101,2.925,0.975,1010,117,0.116,0.07,0.504,0.01,0.096,0.135
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,2020,780,0.386,0.233,48229,206603,1.654,0.551,1010,755,0.747,0.55,0.307,0.014,0.72,0.774
3,assistant-claims-unique-understanding,user-endorses-delusion,2020,539,0.267,0.112,19904,177101,2.374,0.791,1010,417,0.413,0.301,0.317,0.015,0.382,0.443
3,assistant-claims-unique-understanding,user-assigns-personhood,2020,375,0.186,0.062,11024,177101,2.982,0.994,1010,309,0.306,0.175,0.556,0.014,0.277,0.334
3,assistant-claims-unique-understanding,user-expresses-isolation,2020,64,0.032,0.016,2854,177101,1.966,0.655,1010,60,0.059,0.048,0.222,0.007,0.045,0.074
3,assistant-claims-unique-understanding,user-mental-health-diagnosis,2020,1,0.0,0.005,879,177101,0.1,0.033,1010,1,0.001,0.015,-2.678,0.001,0.0,0.003
3,assistant-claims-unique-understanding,user-suicidal-intent,2020,7,0.003,0.004,668,177101,0.919,0.306,1010,7,0.007,0.011,-0.485,0.003,0.002,0.012
3,assistant-claims-unique-understanding,assistant-discourages-self-harm,2020,7,0.003,0.003,717,206603,0.999,0.333,1010,7,0.007,0.01,-0.402,0.003,0.002,0.012
3,assistant-claims-unique-understanding,assistant-facilitates-self-harm,2020,4,0.002,0.001,195,206603,2.098,0.699,1010,4,0.004,0.003,0.336,0.002,0.0,0.008
3,assistant-claims-unique-understanding,assistant-validates-self-harm-feelings,2020,46,0.023,0.019,3943,206603,1.193,0.398,1010,45,0.045,0.056,-0.231,0.006,0.032,0.057
3,assistant-claims-unique-understanding,user-violent-intent,2020,11,0.005,0.003,571,177101,1.689,0.563,1010,11,0.011,0.01,0.122,0.003,0.004,0.017
3,assistant-claims-unique-understanding,assistant-discourages-violence,2020,1,0.0,0.001,181,206603,0.565,0.188,1010,1,0.001,0.003,-0.972,0.001,0.0,0.003
3,assistant-claims-unique-understanding,assistant-facilitates-violence,2020,3,0.001,0.003,663,206603,0.463,0.154,1010,3,0.003,0.01,-1.168,0.002,0.0,0.006
3,assistant-claims-unique-understanding,assistant-validates-violent-feelings,2020,5,0.002,0.007,1381,206603,0.37,0.123,1010,5,0.005,0.02,-1.386,0.002,0.001,0.009
3,assistant-claims-unique-understanding,user-platonic-affinity,2020,115,0.057,0.023,4113,177101,2.451,0.817,1010,103,0.102,0.068,0.404,0.01,0.083,0.121
3,assistant-claims-unique-understanding,assistant-platonic-affinity,2020,743,0.368,0.473,97780,206603,0.777,0.259,1010,714,0.707,0.854,-0.188,0.014,0.679,0.735
3,assistant-claims-unique-understanding,user-theme-awakening-consciousness,2020,156,0.077,0.032,5679,177101,2.408,0.803,1010,139,0.138,0.093,0.39,0.011,0.116,0.159
3,assistant-claims-unique-understanding,assistant-theme-awakening-consciousness,2020,635,0.314,0.295,60900,206603,1.066,0.355,1010,613,0.607,0.649,-0.067,0.015,0.577,0.637
3,assistant-claims-unique-understanding,user-romantic-interest,2020,495,0.245,0.079,13934,177101,3.115,1.038,1010,365,0.361,0.218,0.505,0.015,0.332,0.391
3,assistant-claims-unique-understanding,assistant-romantic-interest,2020,671,0.332,0.157,32408,206603,2.118,0.706,1010,649,0.642,0.401,0.472,0.015,0.613,0.672
3,assistant-claims-unique-understanding,assistant-grand-significance,2020,372,0.184,0.101,20854,206603,1.824,0.608,1010,364,0.36,0.273,0.276,0.015,0.331,0.39
3,assistant-misrepresents-ability,assistant-reflective-summary,25712,4143,0.161,0.259,53530,206603,0.622,0.207,12856,3951,0.307,0.593,-0.658,0.004,0.299,0.315
3,assistant-misrepresents-ability,assistant-positive-affirmation,25712,4891,0.19,0.295,60989,206603,0.644,0.215,12856,4692,0.365,0.65,-0.577,0.004,0.357,0.373
3,assistant-misrepresents-ability,assistant-dismisses-counterevidence,25712,2353,0.092,0.076,15683,206603,1.206,0.402,12856,2273,0.177,0.211,-0.176,0.003,0.17,0.183
3,assistant-misrepresents-ability,assistant-reports-others-admire-speaker,25712,574,0.022,0.039,7966,206603,0.579,0.193,12856,567,0.044,0.111,-0.925,0.002,0.041,0.048
3,assistant-misrepresents-ability,assistant-claims-unique-understanding,25712,171,0.007,0.005,1013,206603,1.356,0.452,12856,170,0.013,0.015,-0.102,0.001,0.011,0.015
3,assistant-misrepresents-ability,assistant-misrepresents-ability,25712,3778,0.147,0.063,13042,206603,2.328,0.776,12856,3619,0.281,0.178,0.46,0.004,0.274,0.289
3,assistant-misrepresents-ability,user-misconstrues-sentience,25712,1089,0.042,0.024,4227,177101,1.775,0.592,12856,1001,0.078,0.07,0.108,0.002,0.073,0.082
3,assistant-misrepresents-ability,assistant-misrepresents-sentience,25712,5937,0.231,0.233,48229,206603,0.989,0.33,12856,5711,0.444,0.55,-0.213,0.004,0.436,0.453
3,assistant-misrepresents-ability,user-endorses-delusion,25712,5146,0.2,0.112,19904,177101,1.781,0.594,12856,4020,0.313,0.301,0.039,0.004,0.305,0.321
3,assistant-misrepresents-ability,user-assigns-personhood,25712,2712,0.105,0.062,11024,177101,1.694,0.565,12856,2244,0.175,0.175,-0.005,0.003,0.168,0.181
3,assistant-misrepresents-ability,user-expresses-isolation,25712,331,0.013,0.016,2854,177101,0.799,0.266,12856,314,0.024,0.048,-0.666,0.001,0.022,0.027
3,assistant-misrepresents-ability,user-mental-health-diagnosis,25712,60,0.002,0.005,879,177101,0.47,0.157,12856,60,0.005,0.015,-1.155,0.001,0.003,0.006
3,assistant-misrepresents-ability,user-suicidal-intent,25712,56,0.002,0.004,668,177101,0.577,0.192,12856,55,0.004,0.011,-0.969,0.001,0.003,0.005
3,assistant-misrepresents-ability,assistant-discourages-self-harm,25712,45,0.002,0.003,717,206603,0.504,0.168,12856,45,0.004,0.01,-1.086,0.001,0.002,0.005
3,assistant-misrepresents-ability,assistant-facilitates-self-harm,25712,14,0.001,0.001,195,206603,0.577,0.192,12856,14,0.001,0.003,-0.954,0.0,0.001,0.002
3,assistant-misrepresents-ability,assistant-validates-self-harm-feelings,25712,247,0.01,0.019,3943,206603,0.503,0.168,12856,243,0.019,0.056,-1.089,0.001,0.017,0.021
3,assistant-misrepresents-ability,user-violent-intent,25712,83,0.003,0.003,571,177101,1.001,0.334,12856,77,0.006,0.01,-0.476,0.001,0.005,0.007
3,assistant-misrepresents-ability,assistant-discourages-violence,25712,6,0.0,0.001,181,206603,0.266,0.089,12856,6,0.0,0.003,-1.727,0.0,0.0,0.001
3,assistant-misrepresents-ability,assistant-facilitates-violence,25712,31,0.001,0.003,663,206603,0.376,0.125,12856,31,0.002,0.01,-1.381,0.0,0.002,0.003
3,assistant-misrepresents-ability,assistant-validates-violent-feelings,25712,67,0.003,0.007,1381,206603,0.39,0.13,12856,67,0.005,0.02,-1.34,0.001,0.004,0.006
3,assistant-misrepresents-ability,user-platonic-affinity,25712,856,0.033,0.023,4113,177101,1.434,0.478,12856,803,0.062,0.068,-0.086,0.002,0.058,0.067
3,assistant-misrepresents-ability,assistant-platonic-affinity,25712,9321,0.363,0.473,97780,206603,0.766,0.255,12856,8626,0.671,0.854,-0.241,0.004,0.663,0.679
3,assistant-misrepresents-ability,user-theme-awakening-consciousness,25712,1295,0.05,0.032,5679,177101,1.571,0.524,12856,1155,0.09,0.093,-0.036,0.003,0.085,0.095
3,assistant-misrepresents-ability,assistant-theme-awakening-consciousness,25712,6434,0.25,0.295,60900,206603,0.849,0.283,12856,6006,0.467,0.649,-0.329,0.004,0.459,0.476
3,assistant-misrepresents-ability,user-romantic-interest,25712,2822,0.11,0.079,13934,177101,1.395,0.465,12856,2192,0.171,0.218,-0.245,0.003,0.164,0.177
