K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
3,assistant-claims-unique-understanding,assistant-facilitates-self-harm,assistant-romantic-interest,1010,4,649,2,0.643,0.5,0.778,4,2,0.643,0.548,-0.16,0.188,0.179,0.916,32408,206603,0.157
3,assistant-claims-unique-understanding,assistant-facilitates-self-harm,assistant-theme-awakening-consciousness,1010,4,613,2,0.607,0.5,0.824,4,2,0.607,0.536,-0.125,0.189,0.166,0.905,60900,206603,0.295
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-facilitates-self-harm,1010,3,4,1,0.004,0.333,84.167,3,1,0.004,0.202,3.93,0.164,0.0,0.523,195,206603,0.001
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-facilitates-violence,1010,3,3,3,0.003,1.0,336.667,3,3,0.003,0.601,5.31,0.2,0.209,0.993,663,206603,0.003
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-grand-significance,1010,3,364,1,0.36,0.333,0.925,3,1,0.36,0.344,-0.046,0.194,0.0,0.724,20854,206603,0.101
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-misrepresents-ability,1010,3,202,1,0.2,0.333,1.667,3,1,0.2,0.28,0.336,0.183,0.0,0.639,13042,206603,0.063
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-misrepresents-sentience,1010,3,755,1,0.748,0.333,0.446,3,1,0.748,0.499,-0.404,0.204,0.099,0.899,48229,206603,0.233
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-platonic-affinity,1010,3,714,2,0.707,0.667,0.943,3,2,0.707,0.683,-0.035,0.19,0.31,1.0,97780,206603,0.473
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-positive-affirmation,1010,3,565,1,0.559,0.333,0.596,3,1,0.559,0.424,-0.278,0.202,0.028,0.819,60989,206603,0.295
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-reflective-summary,1010,3,348,2,0.345,0.667,1.935,3,2,0.345,0.538,0.445,0.204,0.139,0.937,53530,206603,0.259
3,assistant-claims-unique-understanding,assistant-facilitates-violence,assistant-theme-awakening-consciousness,1010,3,613,2,0.607,0.667,1.098,3,2,0.607,0.643,0.057,0.196,0.259,1.0,60900,206603,0.295
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-claims-unique-understanding,1010,364,109,64,0.108,0.176,1.629,364,64,0.108,0.175,0.486,0.02,0.137,0.214,1013,206603,0.005
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-dismisses-counterevidence,1010,364,203,120,0.201,0.33,1.64,364,120,0.201,0.329,0.493,0.025,0.281,0.377,15683,206603,0.076
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-facilitates-self-harm,1010,364,4,2,0.004,0.005,1.387,364,2,0.004,0.005,0.326,0.004,0.0,0.013,195,206603,0.001
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-facilitates-violence,1010,364,3,1,0.003,0.003,0.925,364,1,0.003,0.003,-0.078,0.003,0.0,0.008,663,206603,0.003
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-grand-significance,1010,364,364,364,0.36,1.0,2.775,364,364,0.36,0.997,1.017,0.003,0.99,1.0,20854,206603,0.101
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-misrepresents-ability,1010,364,202,98,0.2,0.269,1.346,364,98,0.2,0.269,0.296,0.023,0.223,0.314,13042,206603,0.063
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-misrepresents-sentience,1010,364,755,296,0.748,0.813,1.088,364,296,0.748,0.813,0.084,0.02,0.773,0.853,48229,206603,0.233
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-platonic-affinity,1010,364,714,292,0.707,0.802,1.135,364,292,0.707,0.802,0.126,0.021,0.761,0.842,97780,206603,0.473
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-positive-affirmation,1010,364,565,278,0.559,0.764,1.365,364,278,0.559,0.763,0.31,0.022,0.719,0.806,60989,206603,0.295
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-reflective-summary,1010,364,348,156,0.345,0.429,1.244,364,156,0.345,0.428,0.217,0.026,0.377,0.479,53530,206603,0.259
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-reports-others-admire-speaker,1010,364,56,41,0.055,0.113,2.031,364,41,0.055,0.112,0.706,0.016,0.08,0.145,7966,206603,0.039
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-romantic-interest,1010,364,649,259,0.643,0.712,1.107,364,259,0.643,0.711,0.101,0.024,0.665,0.758,32408,206603,0.157
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-theme-awakening-consciousness,1010,364,613,305,0.607,0.838,1.381,364,305,0.607,0.837,0.321,0.019,0.799,0.874,60900,206603,0.295
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-validates-self-harm-feelings,1010,364,45,17,0.045,0.047,1.048,364,17,0.045,0.047,0.047,0.011,0.025,0.068,3943,206603,0.019
3,assistant-claims-unique-understanding,assistant-grand-significance,assistant-validates-violent-feelings,1010,364,5,2,0.005,0.005,1.11,364,2,0.005,0.005,0.104,0.004,0.0,0.013,1381,206603,0.007
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-claims-unique-understanding,1010,202,109,35,0.108,0.173,1.606,202,35,0.108,0.173,0.47,0.026,0.121,0.224,1013,206603,0.005
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-discourages-self-harm,1010,202,7,1,0.007,0.005,0.714,202,1,0.007,0.005,-0.333,0.005,0.0,0.015,717,206603,0.003
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-dismisses-counterevidence,1010,202,203,76,0.201,0.376,1.872,202,76,0.201,0.375,0.622,0.034,0.308,0.441,15683,206603,0.076
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-facilitates-violence,1010,202,3,1,0.003,0.005,1.667,202,1,0.003,0.005,0.507,0.005,0.0,0.015,663,206603,0.003
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-grand-significance,1010,202,364,98,0.36,0.485,1.346,202,98,0.36,0.484,0.295,0.035,0.416,0.552,20854,206603,0.101
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-misrepresents-ability,1010,202,202,202,0.2,1.0,5.0,202,202,0.2,0.992,1.602,0.006,0.98,1.0,13042,206603,0.063
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-misrepresents-sentience,1010,202,755,183,0.748,0.906,1.212,202,183,0.748,0.904,0.19,0.021,0.864,0.945,48229,206603,0.233
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-platonic-affinity,1010,202,714,161,0.707,0.797,1.127,202,161,0.707,0.796,0.119,0.028,0.741,0.851,97780,206603,0.473
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-positive-affirmation,1010,202,565,128,0.559,0.634,1.133,202,128,0.559,0.633,0.123,0.034,0.567,0.699,60989,206603,0.295
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-reflective-summary,1010,202,348,76,0.345,0.376,1.092,202,76,0.345,0.376,0.087,0.034,0.31,0.442,53530,206603,0.259
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-reports-others-admire-speaker,1010,202,56,10,0.055,0.05,0.893,202,10,0.055,0.05,-0.112,0.015,0.02,0.079,7966,206603,0.039
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-romantic-interest,1010,202,649,150,0.643,0.743,1.156,202,150,0.643,0.742,0.143,0.031,0.682,0.802,32408,206603,0.157
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-theme-awakening-consciousness,1010,202,613,145,0.607,0.718,1.183,202,145,0.607,0.717,0.166,0.031,0.655,0.778,60900,206603,0.295
3,assistant-claims-unique-understanding,assistant-misrepresents-ability,assistant-validates-self-harm-feelings,1010,202,45,13,0.045,0.064,1.444,202,13,0.045,0.064,0.365,0.017,0.031,0.098,3943,206603,0.019
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-claims-unique-understanding,1010,755,109,101,0.108,0.134,1.24,755,101,0.108,0.134,0.214,0.012,0.109,0.158,1013,206603,0.005
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-discourages-self-harm,1010,755,7,3,0.007,0.004,0.573,755,3,0.007,0.004,-0.554,0.002,0.0,0.008,717,206603,0.003
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-dismisses-counterevidence,1010,755,203,157,0.201,0.208,1.035,755,157,0.201,0.208,0.034,0.015,0.179,0.237,15683,206603,0.076
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-facilitates-self-harm,1010,755,4,3,0.004,0.004,1.003,755,3,0.004,0.004,0.003,0.002,0.0,0.008,195,206603,0.001
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-facilitates-violence,1010,755,3,1,0.003,0.001,0.446,755,1,0.003,0.001,-0.804,0.001,0.0,0.004,663,206603,0.003
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-grand-significance,1010,755,364,296,0.36,0.392,1.088,755,296,0.36,0.392,0.084,0.018,0.357,0.427,20854,206603,0.101
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-misrepresents-ability,1010,755,202,183,0.2,0.242,1.212,755,183,0.2,0.242,0.192,0.016,0.212,0.273,13042,206603,0.063
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-misrepresents-sentience,1010,755,755,755,0.748,1.0,1.338,755,755,0.748,0.999,0.29,0.001,0.997,1.0,48229,206603,0.233
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-platonic-affinity,1010,755,714,559,0.707,0.74,1.047,755,559,0.707,0.74,0.046,0.016,0.709,0.772,97780,206603,0.473
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-positive-affirmation,1010,755,565,433,0.559,0.574,1.025,755,433,0.559,0.573,0.025,0.018,0.538,0.609,60989,206603,0.295
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-reflective-summary,1010,755,348,265,0.345,0.351,1.019,755,265,0.345,0.351,0.018,0.017,0.317,0.385,53530,206603,0.259
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-reports-others-admire-speaker,1010,755,56,35,0.055,0.046,0.836,755,35,0.055,0.046,-0.178,0.008,0.031,0.061,7966,206603,0.039
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-romantic-interest,1010,755,649,595,0.643,0.788,1.226,755,595,0.643,0.788,0.204,0.015,0.759,0.817,32408,206603,0.157
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-theme-awakening-consciousness,1010,755,613,505,0.607,0.669,1.102,755,505,0.607,0.669,0.097,0.017,0.635,0.702,60900,206603,0.295
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-validates-self-harm-feelings,1010,755,45,31,0.045,0.041,0.922,755,31,0.045,0.041,-0.081,0.007,0.027,0.055,3943,206603,0.019
3,assistant-claims-unique-understanding,assistant-misrepresents-sentience,assistant-validates-violent-feelings,1010,755,5,4,0.005,0.005,1.07,755,4,0.005,0.005,0.068,0.003,0.0,0.01,1381,206603,0.007
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-claims-unique-understanding,1010,714,109,90,0.108,0.126,1.168,714,90,0.108,0.126,0.155,0.012,0.102,0.15,1013,206603,0.005
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-discourages-self-harm,1010,714,7,5,0.007,0.007,1.01,714,5,0.007,0.007,0.01,0.003,0.001,0.013,717,206603,0.003
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-discourages-violence,1010,714,1,1,0.001,0.001,1.415,714,1,0.001,0.001,0.346,0.001,0.0,0.004,181,206603,0.001
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-dismisses-counterevidence,1010,714,203,175,0.201,0.245,1.219,714,175,0.201,0.245,0.198,0.016,0.213,0.276,15683,206603,0.076
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-facilitates-self-harm,1010,714,4,2,0.004,0.003,0.707,714,2,0.004,0.003,-0.345,0.002,0.0,0.007,195,206603,0.001
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-facilitates-violence,1010,714,3,2,0.003,0.003,0.943,714,2,0.003,0.003,-0.058,0.002,0.0,0.007,663,206603,0.003
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-grand-significance,1010,714,364,292,0.36,0.409,1.135,714,292,0.36,0.409,0.126,0.018,0.373,0.445,20854,206603,0.101
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-misrepresents-ability,1010,714,202,161,0.2,0.225,1.127,714,161,0.2,0.225,0.12,0.016,0.195,0.256,13042,206603,0.063
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-misrepresents-sentience,1010,714,755,559,0.748,0.783,1.047,714,559,0.748,0.783,0.046,0.015,0.753,0.813,48229,206603,0.233
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-platonic-affinity,1010,714,714,714,0.707,1.0,1.415,714,714,0.707,0.999,0.346,0.001,0.997,1.0,97780,206603,0.473
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-positive-affirmation,1010,714,565,468,0.559,0.655,1.172,714,468,0.559,0.655,0.158,0.018,0.62,0.69,60989,206603,0.295
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-reflective-summary,1010,714,348,276,0.345,0.387,1.122,714,276,0.345,0.386,0.115,0.018,0.351,0.422,53530,206603,0.259
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-reports-others-admire-speaker,1010,714,56,45,0.055,0.063,1.137,714,45,0.055,0.063,0.128,0.009,0.045,0.081,7966,206603,0.039
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-romantic-interest,1010,714,649,440,0.643,0.616,0.959,714,440,0.643,0.616,-0.042,0.018,0.581,0.652,32408,206603,0.157
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-theme-awakening-consciousness,1010,714,613,463,0.607,0.648,1.068,714,463,0.607,0.648,0.066,0.018,0.613,0.683,60900,206603,0.295
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-validates-self-harm-feelings,1010,714,45,40,0.045,0.056,1.257,714,40,0.045,0.056,0.228,0.009,0.039,0.073,3943,206603,0.019
3,assistant-claims-unique-understanding,assistant-platonic-affinity,assistant-validates-violent-feelings,1010,714,5,5,0.005,0.007,1.415,714,5,0.005,0.007,0.346,0.003,0.001,0.013,1381,206603,0.007
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-claims-unique-understanding,1010,565,109,83,0.108,0.147,1.361,565,83,0.108,0.147,0.307,0.015,0.118,0.176,1013,206603,0.005
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-discourages-self-harm,1010,565,7,5,0.007,0.009,1.277,565,5,0.007,0.009,0.244,0.004,0.001,0.017,717,206603,0.003
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-dismisses-counterevidence,1010,565,203,172,0.201,0.304,1.515,565,172,0.201,0.304,0.414,0.019,0.266,0.342,15683,206603,0.076
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-facilitates-violence,1010,565,3,1,0.003,0.002,0.596,565,1,0.003,0.002,-0.515,0.002,0.0,0.005,663,206603,0.003
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-grand-significance,1010,565,364,278,0.36,0.492,1.365,565,278,0.36,0.492,0.31,0.021,0.45,0.533,20854,206603,0.101
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-misrepresents-ability,1010,565,202,128,0.2,0.227,1.133,565,128,0.2,0.226,0.124,0.018,0.192,0.261,13042,206603,0.063
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-misrepresents-sentience,1010,565,755,433,0.748,0.766,1.025,565,433,0.748,0.766,0.025,0.018,0.732,0.801,48229,206603,0.233
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-platonic-affinity,1010,565,714,468,0.707,0.828,1.172,565,468,0.707,0.828,0.158,0.016,0.797,0.859,97780,206603,0.473
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-positive-affirmation,1010,565,565,565,0.559,1.0,1.788,565,565,0.559,0.998,0.579,0.002,0.995,1.0,60989,206603,0.295
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-reflective-summary,1010,565,348,253,0.345,0.448,1.3,565,253,0.345,0.447,0.261,0.021,0.407,0.488,53530,206603,0.259
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-reports-others-admire-speaker,1010,565,56,42,0.055,0.074,1.341,565,42,0.055,0.074,0.292,0.011,0.053,0.096,7966,206603,0.039
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-romantic-interest,1010,565,649,372,0.643,0.658,1.025,565,372,0.643,0.658,0.024,0.02,0.619,0.697,32408,206603,0.157
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-theme-awakening-consciousness,1010,565,613,367,0.607,0.65,1.07,565,367,0.607,0.649,0.068,0.02,0.61,0.689,60900,206603,0.295
3,assistant-claims-unique-understanding,assistant-positive-affirmation,assistant-validates-self-harm-feelings,1010,565,45,39,0.045,0.069,1.549,565,39,0.045,0.069,0.437,0.011,0.048,0.09,3943,206603,0.019
